#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
ASPM	CCNB1	9606.ENSP00000356379	9606.ENSP00000256442	0	0	0	0	0.838	0	0	0.714	0.952
ASPM	TROAP	9606.ENSP00000356379	9606.ENSP00000257909	0	0	0	0	0.648	0	0	0.358	0.764
ASPM	ESPL1	9606.ENSP00000356379	9606.ENSP00000257934	0	0	0	0	0.759	0.087	0	0.401	0.857
ASPM	KIF23	9606.ENSP00000356379	9606.ENSP00000260363	0	0	0	0	0.967	0.300	0	0.500	0.987
ASPM	KIF11	9606.ENSP00000356379	9606.ENSP00000260731	0	0	0	0	0.962	0.079	0	0.714	0.989
ASPM	NDC80	9606.ENSP00000356379	9606.ENSP00000261597	0	0	0	0	0.959	0.160	0	0.170	0.969
ASPM	MCM4	9606.ENSP00000356379	9606.ENSP00000262105	0	0	0	0	0.527	0	0	0.348	0.678
ASPM	GINS1	9606.ENSP00000356379	9606.ENSP00000262460	0	0	0	0	0.288	0	0	0.523	0.646
ASPM	SGO1	9606.ENSP00000356379	9606.ENSP00000263753	0	0	0	0	0.634	0	0	0.305	0.734
ASPM	MCM6	9606.ENSP00000356379	9606.ENSP00000264156	0	0	0	0	0.510	0	0	0.248	0.615
ASPM	POLQ	9606.ENSP00000356379	9606.ENSP00000264233	0	0	0	0	0.533	0	0	0	0.533
ASPM	NEIL3	9606.ENSP00000356379	9606.ENSP00000264596	0	0	0	0	0.475	0	0	0.103	0.509
ASPM	DEPDC1B	9606.ENSP00000356379	9606.ENSP00000265036	0	0	0	0	0.527	0	0	0.292	0.651
ASPM	MCM2	9606.ENSP00000356379	9606.ENSP00000265056	0	0	0	0	0.510	0	0	0.100	0.540
ASPM	CENPE	9606.ENSP00000356379	9606.ENSP00000265148	0	0	0	0	0.954	0.078	0	0.589	0.981
ASPM	TICRR	9606.ENSP00000356379	9606.ENSP00000268138	0	0	0	0	0.551	0	0	0	0.551
ASPM	PLK4	9606.ENSP00000356379	9606.ENSP00000270861	0	0	0	0	0.651	0.099	0	0.452	0.812
ASPM	NUF2	9606.ENSP00000356379	9606.ENSP00000271452	0	0	0	0	0.944	0	0	0.665	0.980
ASPM	CDCA5	9606.ENSP00000356379	9606.ENSP00000275517	0	0	0	0	0.583	0	0	0.418	0.746
ASPM	CENPU	9606.ENSP00000356379	9606.ENSP00000281453	0	0	0	0	0.502	0	0	0.276	0.624
ASPM	SPC25	9606.ENSP00000356379	9606.ENSP00000282074	0	0	0	0	0.815	0	0	0.231	0.852
ASPM	SKA1	9606.ENSP00000356379	9606.ENSP00000285116	0	0	0	0	0.382	0	0	0.456	0.649
ASPM	BUB1B	9606.ENSP00000356379	9606.ENSP00000287598	0	0	0	0	0.928	0.111	0	0.628	0.974
ASPM	CCNB2	9606.ENSP00000356379	9606.ENSP00000288207	0	0	0	0	0.840	0	0	0.709	0.951
ASPM	MAD2L1	9606.ENSP00000356379	9606.ENSP00000296509	0	0	0	0	0.602	0.088	0	0.524	0.812
ASPM	MELK	9606.ENSP00000356379	9606.ENSP00000298048	0	0	0	0	0.818	0	0	0.715	0.946
ASPM	PCLAF	9606.ENSP00000356379	9606.ENSP00000300035	0	0	0	0	0.756	0	0	0.641	0.909
ASPM	PLK1	9606.ENSP00000356379	9606.ENSP00000300093	0	0	0	0	0.455	0.091	0	0.451	0.704
ASPM	TPX2	9606.ENSP00000356379	9606.ENSP00000300403	0	0	0	0	0.827	0	0	0.717	0.949
ASPM	CDT1	9606.ENSP00000356379	9606.ENSP00000301019	0	0	0	0	0.524	0	0	0.148	0.578
ASPM	BIRC5	9606.ENSP00000356379	9606.ENSP00000301633	0	0	0	0	0.748	0	0	0.540	0.879
ASPM	BUB1	9606.ENSP00000356379	9606.ENSP00000302530	0	0	0	0	0.907	0.111	0	0.741	0.976
ASPM	CDC25A	9606.ENSP00000356379	9606.ENSP00000303706	0	0	0	0	0.394	0	0	0.138	0.456
ASPM	CKAP2L	9606.ENSP00000356379	9606.ENSP00000305204	0	0	0	0	0.724	0	0	0.595	0.883
ASPM	FEN1	9606.ENSP00000356379	9606.ENSP00000305480	0	0	0	0	0.303	0	0	0.218	0.432
ASPM	SHCBP1	9606.ENSP00000356379	9606.ENSP00000306473	0	0	0	0	0.631	0	0	0.218	0.699
ASPM	ESCO2	9606.ENSP00000356379	9606.ENSP00000306999	0	0	0	0	0.477	0	0	0.125	0.523
ASPM	FANCI	9606.ENSP00000356379	9606.ENSP00000310842	0	0	0	0	0.555	0	0	0.201	0.629
ASPM	CLSPN	9606.ENSP00000356379	9606.ENSP00000312995	0	0	0	0	0.667	0	0	0.126	0.697
ASPM	AURKB	9606.ENSP00000356379	9606.ENSP00000313950	0	0	0	0	0.608	0	0	0.732	0.890
ASPM	TYMS	9606.ENSP00000356379	9606.ENSP00000315644	0	0	0	0	0.520	0	0	0.522	0.760
ASPM	SKA3	9606.ENSP00000356379	9606.ENSP00000319417	0	0	0	0	0.546	0	0	0.310	0.673
ASPM	CDC25C	9606.ENSP00000356379	9606.ENSP00000321656	0	0	0	0	0.524	0	0	0.225	0.615
ASPM	DSCC1	9606.ENSP00000356379	9606.ENSP00000322180	0	0	0	0	0.398	0	0	0.069	0.416
ASPM	E2F7	9606.ENSP00000356379	9606.ENSP00000323246	0	0	0	0	0.492	0	0	0.479	0.724
ASPM	SPAG5	9606.ENSP00000356379	9606.ENSP00000323300	0	0	0	0	0.855	0.043	0	0.640	0.945
ASPM	KIF15	9606.ENSP00000356379	9606.ENSP00000324020	0	0	0	0	0.895	0	0	0.743	0.971
ASPM	CDCA2	9606.ENSP00000356379	9606.ENSP00000328228	0	0	0	0	0.777	0	0	0.295	0.836
ASPM	CDKN3	9606.ENSP00000356379	9606.ENSP00000335357	0	0	0	0	0.784	0	0	0.351	0.854
ASPM	KNL1	9606.ENSP00000356379	9606.ENSP00000335463	0	0	0	0	0.524	0	0	0.507	0.755
ASPM	CENPA	9606.ENSP00000356379	9606.ENSP00000336868	0	0	0	0	0.800	0	0	0.352	0.865
ASPM	FOXM1	9606.ENSP00000356379	9606.ENSP00000342307	0	0	0	0	0.668	0	0	0.561	0.848
ASPM	UBE2C	9606.ENSP00000356379	9606.ENSP00000348838	0	0	0	0	0.835	0	0	0.673	0.943
ASPM	RRM2	9606.ENSP00000356379	9606.ENSP00000353770	0	0	0	0	0.626	0	0	0.627	0.854
ASPM	EXO1	9606.ENSP00000356379	9606.ENSP00000355506	0	0	0	0	0.792	0	0	0.295	0.848
ASPM	CENPF	9606.ENSP00000356379	9606.ENSP00000355922	0	0	0	0	0.938	0	0	0.802	0.987
ASPM	DTL	9606.ENSP00000356379	9606.ENSP00000355958	0	0	0	0	0.818	0	0	0.199	0.848
ASPM	NEK2	9606.ENSP00000356379	9606.ENSP00000355966	0	0	0	0	0.837	0	0	0.507	0.916
ASPM	KIF14	9606.ENSP00000356379	9606.ENSP00000356319	0	0	0	0	0.876	0.292	0	0.617	0.963
ASPM	MTFR2	9606.ENSP00000356379	9606.ENSP00000395232	0	0	0	0	0.379	0.065	0	0.091	0.426
ASPM	RAD51	9606.ENSP00000356379	9606.ENSP00000493712	0	0	0	0	0.398	0	0	0.242	0.525
ASPM	ORC1	9606.ENSP00000356379	9606.ENSP00000360623	0	0	0	0	0.495	0	0	0.129	0.541
ASPM	SPC24	9606.ENSP00000356379	9606.ENSP00000465075	0	0	0	0	0.308	0.296	0	0.161	0.555
ASPM	CENPN	9606.ENSP00000356379	9606.ENSP00000377007	0	0	0	0	0.455	0	0	0.219	0.556
ASPM	CENPW	9606.ENSP00000356379	9606.ENSP00000357308	0	0	0	0	0.454	0	0	0.227	0.560
ASPM	UHRF1	9606.ENSP00000356379	9606.ENSP00000479617	0	0	0	0	0.474	0	0	0.213	0.569
ASPM	PARPBP	9606.ENSP00000356379	9606.ENSP00000440850	0	0	0	0	0.567	0	0	0.182	0.630
ASPM	BRCA1	9606.ENSP00000356379	9606.ENSP00000418960	0	0	0	0	0.384	0	0	0.441	0.641
ASPM	CHEK1	9606.ENSP00000356379	9606.ENSP00000391090	0	0	0	0	0.500	0	0	0.320	0.645
ASPM	RAD54L	9606.ENSP00000356379	9606.ENSP00000361043	0	0	0	0	0.436	0	0	0.434	0.667
ASPM	GTSE1	9606.ENSP00000356379	9606.ENSP00000415430	0	0	0	0	0.537	0	0	0.356	0.689
ASPM	CDC45	9606.ENSP00000356379	9606.ENSP00000405726	0	0	0	0	0.599	0	0	0.290	0.703
ASPM	MCM10	9606.ENSP00000356379	9606.ENSP00000418268	0	0	0	0	0.533	0	0	0.431	0.723
ASPM	KIF18B	9606.ENSP00000356379	9606.ENSP00000465992	0	0	0	0	0.641	0.061	0	0.271	0.733
ASPM	TK1	9606.ENSP00000356379	9606.ENSP00000468425	0	0	0	0	0.430	0	0	0.601	0.763
ASPM	DIAPH3	9606.ENSP00000356379	9606.ENSP00000383178	0	0	0	0	0.532	0	0	0.522	0.766
ASPM	ZWINT	9606.ENSP00000356379	9606.ENSP00000363055	0	0	0	0	0.527	0	0	0.632	0.818
ASPM	UBE2T	9606.ENSP00000356379	9606.ENSP00000494957	0	0	0	0	0.780	0	0	0.246	0.827
ASPM	KIFC1	9606.ENSP00000356379	9606.ENSP00000393963	0	0	0	0	0.659	0.292	0	0.410	0.845
ASPM	DEPDC1	9606.ENSP00000356379	9606.ENSP00000412292	0	0	0	0	0.805	0	0	0.318	0.861
ASPM	CDCA3	9606.ENSP00000356379	9606.ENSP00000442068	0	0	0	0	0.773	0	0	0.425	0.864
ASPM	PTTG1	9606.ENSP00000356379	9606.ENSP00000377536	0	0	0	0	0.698	0	0	0.574	0.866
ASPM	CIT	9606.ENSP00000356379	9606.ENSP00000376306	0	0	0	0	0.747	0	0	0.573	0.887
ASPM	HMMR	9606.ENSP00000356379	9606.ENSP00000377492	0	0	0	0	0.809	0.043	0	0.640	0.928
ASPM	HJURP	9606.ENSP00000356379	9606.ENSP00000414109	0	0	0	0	0.855	0	0	0.545	0.931
ASPM	KIF2C	9606.ENSP00000356379	9606.ENSP00000361298	0	0	0	0	0.851	0	0	0.589	0.936
ASPM	CDK1	9606.ENSP00000356379	9606.ENSP00000378699	0	0	0	0	0.827	0	0	0.682	0.942
ASPM	CCNA2	9606.ENSP00000356379	9606.ENSP00000481380	0	0	0	0	0.865	0	0	0.603	0.944
ASPM	CEP55	9606.ENSP00000356379	9606.ENSP00000360540	0	0	0	0	0.842	0	0	0.700	0.950
ASPM	CDCA8	9606.ENSP00000356379	9606.ENSP00000362146	0	0	0	0	0.908	0	0	0.480	0.950
ASPM	PBK	9606.ENSP00000356379	9606.ENSP00000428489	0	0	0	0	0.841	0.046	0	0.703	0.951
ASPM	KIF4A	9606.ENSP00000356379	9606.ENSP00000363524	0	0	0	0	0.900	0	0	0.536	0.952
ASPM	TTK	9606.ENSP00000356379	9606.ENSP00000358813	0	0	0	0	0.912	0	0	0.530	0.957
ASPM	MKI67	9606.ENSP00000356379	9606.ENSP00000357643	0	0	0	0	0.895	0.099	0	0.635	0.962
ASPM	WDR62	9606.ENSP00000356379	9606.ENSP00000384792	0	0	0	0	0.123	0.317	0	0.951	0.968
ASPM	CDC20	9606.ENSP00000356379	9606.ENSP00000361540	0	0	0	0	0.900	0.111	0	0.715	0.972
ASPM	STIL	9606.ENSP00000356379	9606.ENSP00000360944	0	0	0	0	0.477	0.164	0	0.942	0.972
ASPM	KIF20A	9606.ENSP00000356379	9606.ENSP00000378356	0	0	0	0	0.900	0.048	0	0.765	0.975
ASPM	TOP2A	9606.ENSP00000356379	9606.ENSP00000411532	0	0	0	0	0.983	0	0	0.804	0.996
AURKA	TRIP13	9606.ENSP00000216911	9606.ENSP00000166345	0	0	0	0	0.614	0.064	0	0.416	0.771
AURKA	CDC6	9606.ENSP00000216911	9606.ENSP00000209728	0	0	0	0	0.477	0.075	0	0.546	0.761
AURKA	CENPM	9606.ENSP00000216911	9606.ENSP00000215980	0	0	0	0	0.342	0	0	0.269	0.499
AURKA	POLE2	9606.ENSP00000216911	9606.ENSP00000216367	0	0	0	0	0.258	0	0	0.233	0.407
AURKA	ESCO2	9606.ENSP00000216911	9606.ENSP00000306999	0	0	0	0	0.313	0.069	0	0.153	0.411
AURKA	SPC24	9606.ENSP00000216911	9606.ENSP00000465075	0	0	0	0	0.273	0	0	0.225	0.413
AURKA	MND1	9606.ENSP00000216911	9606.ENSP00000240488	0	0	0	0	0.380	0	0	0.099	0.417
AURKA	CLSPN	9606.ENSP00000216911	9606.ENSP00000312995	0	0	0	0	0.226	0	0	0.289	0.426
AURKA	DIAPH3	9606.ENSP00000216911	9606.ENSP00000383178	0	0	0	0	0.335	0	0	0.174	0.428
AURKA	TICRR	9606.ENSP00000216911	9606.ENSP00000268138	0	0	0	0	0.396	0	0	0.094	0.430
AURKA	STMN1	9606.ENSP00000216911	9606.ENSP00000410452	0	0	0	0	0.208	0.071	0	0.304	0.443
AURKA	PARPBP	9606.ENSP00000216911	9606.ENSP00000440850	0	0	0	0	0.397	0	0	0.137	0.457
AURKA	E2F7	9606.ENSP00000216911	9606.ENSP00000323246	0	0	0	0	0.303	0	0	0.266	0.466
AURKA	NME1	9606.ENSP00000216911	9606.ENSP00000337060	0	0	0	0	0.136	0.292	0	0.207	0.472
AURKA	PKMYT1	9606.ENSP00000216911	9606.ENSP00000262300	0	0	0.138	0.588	0.269	0.071	0	0.206	0.474
AURKA	DTL	9606.ENSP00000216911	9606.ENSP00000355958	0	0	0	0	0.400	0	0	0.177	0.485
AURKA	SHCBP1	9606.ENSP00000216911	9606.ENSP00000306473	0	0	0	0	0.459	0	0	0.094	0.489
AURKA	GINS1	9606.ENSP00000216911	9606.ENSP00000262460	0	0	0	0	0.329	0	0	0.276	0.493
AURKA	ORC1	9606.ENSP00000216911	9606.ENSP00000360623	0	0	0	0	0.417	0.092	0	0.124	0.496
AURKA	DSCC1	9606.ENSP00000216911	9606.ENSP00000322180	0	0	0	0	0.377	0.083	0	0.191	0.498
AURKA	DEPDC1B	9606.ENSP00000216911	9606.ENSP00000265036	0	0	0	0	0.498	0	0	0.058	0.507
AURKA	POC1A	9606.ENSP00000216911	9606.ENSP00000296484	0	0	0	0	0.417	0	0	0.204	0.516
AURKA	RAD54L	9606.ENSP00000216911	9606.ENSP00000361043	0	0	0	0	0.377	0.051	0	0.252	0.519
AURKA	PIMREG	9606.ENSP00000216911	9606.ENSP00000250056	0	0	0	0	0.411	0	0	0.223	0.523
AURKA	STIL	9606.ENSP00000216911	9606.ENSP00000360944	0	0	0	0	0.375	0	0	0.279	0.530
AURKA	CENPW	9606.ENSP00000216911	9606.ENSP00000357308	0	0	0	0	0.465	0	0	0.160	0.531
AURKA	GINS2	9606.ENSP00000216911	9606.ENSP00000253462	0	0	0	0	0.385	0	0	0.269	0.531
AURKA	E2F8	9606.ENSP00000216911	9606.ENSP00000250024	0	0	0	0	0.324	0	0	0.337	0.533
AURKA	SKA1	9606.ENSP00000216911	9606.ENSP00000285116	0	0	0	0	0.403	0	0	0.254	0.535
AURKA	SPC25	9606.ENSP00000216911	9606.ENSP00000282074	0	0	0	0	0.474	0	0	0.165	0.542
AURKA	SKA3	9606.ENSP00000216911	9606.ENSP00000319417	0	0	0	0	0.452	0	0	0.199	0.542
AURKA	TROAP	9606.ENSP00000216911	9606.ENSP00000257909	0	0	0	0	0.497	0	0	0.165	0.563
AURKA	FANCI	9606.ENSP00000216911	9606.ENSP00000310842	0	0	0	0	0.478	0	0	0.201	0.565
AURKA	TK1	9606.ENSP00000216911	9606.ENSP00000468425	0	0	0	0	0.430	0	0	0.325	0.598
AURKA	CKAP2L	9606.ENSP00000216911	9606.ENSP00000305204	0	0	0	0	0.502	0	0	0.227	0.598
AURKA	E2F1	9606.ENSP00000216911	9606.ENSP00000345571	0	0	0	0	0.243	0	0	0.493	0.600
AURKA	KIF18B	9606.ENSP00000216911	9606.ENSP00000465992	0	0	0	0	0.393	0.094	0	0.342	0.607
AURKA	CENPU	9606.ENSP00000216911	9606.ENSP00000281453	0	0	0	0	0.297	0	0	0.480	0.619
AURKA	MCM10	9606.ENSP00000216911	9606.ENSP00000418268	0	0	0	0	0.440	0	0	0.350	0.620
AURKA	GTSE1	9606.ENSP00000216911	9606.ENSP00000415430	0	0	0	0	0.486	0	0	0.303	0.627
AURKA	RAD51AP1	9606.ENSP00000216911	9606.ENSP00000228843	0	0	0	0	0.446	0	0	0.362	0.631
AURKA	EXO1	9606.ENSP00000216911	9606.ENSP00000355506	0	0	0	0	0.477	0	0	0.331	0.635
AURKA	WDR62	9606.ENSP00000216911	9606.ENSP00000384792	0	0	0	0	0.123	0.433	0	0.326	0.636
AURKA	UHRF1	9606.ENSP00000216911	9606.ENSP00000479617	0	0	0	0	0.311	0.292	0	0.321	0.640
AURKA	GMNN	9606.ENSP00000216911	9606.ENSP00000230056	0	0	0	0	0.314	0.292	0	0.321	0.641
AURKA	H3C12	9606.ENSP00000216911	9606.ENSP00000352252	0	0	0	0	0.132	0.149	0	0.557	0.644
AURKA	UBE2T	9606.ENSP00000216911	9606.ENSP00000494957	0	0	0	0	0.461	0.067	0	0.358	0.649
AURKA	CDT1	9606.ENSP00000216911	9606.ENSP00000301019	0	0	0	0	0.478	0	0	0.360	0.651
AURKA	PLK4	9606.ENSP00000216911	9606.ENSP00000270861	0	0	0	0.803	0.488	0.186	0	0.239	0.655
AURKA	MCM2	9606.ENSP00000216911	9606.ENSP00000265056	0	0	0	0	0.530	0	0	0.323	0.668
AURKA	RAD51	9606.ENSP00000216911	9606.ENSP00000493712	0	0	0	0	0.451	0.071	0	0.407	0.671
AURKA	CCNE1	9606.ENSP00000216911	9606.ENSP00000262643	0	0	0	0	0.236	0.188	0	0.519	0.675
AURKA	OIP5	9606.ENSP00000216911	9606.ENSP00000220514	0	0	0	0	0.537	0	0	0.329	0.677
AURKA	CDCA2	9606.ENSP00000216911	9606.ENSP00000328228	0	0	0	0	0.571	0	0	0.290	0.682
AURKA	CENPN	9606.ENSP00000216911	9606.ENSP00000377007	0	0	0	0	0.543	0	0	0.340	0.686
AURKA	KIF14	9606.ENSP00000216911	9606.ENSP00000356319	0	0	0	0	0.545	0	0	0.337	0.686
AURKA	KNL1	9606.ENSP00000216911	9606.ENSP00000335463	0	0	0	0	0.306	0.063	0	0.568	0.695
AURKA	MCM4	9606.ENSP00000216911	9606.ENSP00000262105	0	0	0	0	0.513	0	0	0.403	0.696
AURKA	FBXO5	9606.ENSP00000216911	9606.ENSP00000229758	0	0	0	0	0.350	0	0	0.554	0.698
AURKA	CDC45	9606.ENSP00000216911	9606.ENSP00000405726	0	0	0	0	0.525	0	0	0.396	0.701
AURKA	KIFC1	9606.ENSP00000216911	9606.ENSP00000393963	0	0	0	0	0.513	0	0	0.445	0.718
AURKA	KIF15	9606.ENSP00000216911	9606.ENSP00000324020	0	0	0	0	0.536	0	0	0.431	0.725
AURKA	CDC25A	9606.ENSP00000216911	9606.ENSP00000303706	0	0	0	0	0.299	0	0	0.626	0.727
AURKA	TYMS	9606.ENSP00000216911	9606.ENSP00000315644	0	0	0	0	0.551	0	0	0.421	0.729
AURKA	PCLAF	9606.ENSP00000216911	9606.ENSP00000300035	0	0	0	0	0.445	0	0	0.543	0.735
AURKA	MCM6	9606.ENSP00000216911	9606.ENSP00000264156	0	0	0	0	0.497	0	0	0.510	0.743
AURKA	FEN1	9606.ENSP00000216911	9606.ENSP00000305480	0	0.013	0	0	0.470	0	0	0.544	0.748
AURKA	SGO1	9606.ENSP00000216911	9606.ENSP00000263753	0	0	0	0	0.634	0	0	0.345	0.750
AURKA	CHEK1	9606.ENSP00000216911	9606.ENSP00000391090	0	0	0	0.602	0.471	0.075	0	0.537	0.754
AURKA	ESPL1	9606.ENSP00000216911	9606.ENSP00000257934	0	0	0	0	0.454	0	0	0.602	0.773
AURKA	TTK	9606.ENSP00000216911	9606.ENSP00000358813	0	0	0	0.624	0.676	0.094	0	0.307	0.779
AURKA	DEPDC1	9606.ENSP00000216911	9606.ENSP00000412292	0	0	0	0	0.701	0	0	0.300	0.782
AURKA	ZWINT	9606.ENSP00000216911	9606.ENSP00000363055	0	0	0	0	0.431	0	0	0.642	0.787
AURKA	PBK	9606.ENSP00000216911	9606.ENSP00000428489	0	0	0	0	0.617	0.067	0	0.462	0.791
AURKA	FOXM1	9606.ENSP00000216911	9606.ENSP00000342307	0	0	0	0	0.498	0.051	0	0.599	0.793
AURKA	SPAG5	9606.ENSP00000216911	9606.ENSP00000323300	0	0	0	0	0.581	0.294	0	0.376	0.800
AURKA	NCAPH	9606.ENSP00000216911	9606.ENSP00000240423	0	0	0	0	0.556	0.246	0	0.490	0.814
AURKA	CDCA3	9606.ENSP00000216911	9606.ENSP00000442068	0	0	0	0	0.729	0	0	0.348	0.815
AURKA	NEK2	9606.ENSP00000216911	9606.ENSP00000355966	0	0	0.123	0.684	0.641	0	0	0.501	0.829
AURKA	CDC25C	9606.ENSP00000216911	9606.ENSP00000321656	0	0	0	0	0.645	0	0	0.544	0.831
AURKA	MYBL2	9606.ENSP00000216911	9606.ENSP00000217026	0	0	0	0	0.399	0.051	0	0.742	0.840
AURKA	MKI67	9606.ENSP00000216911	9606.ENSP00000357643	0	0	0	0	0.523	0	0	0.700	0.850
AURKA	HJURP	9606.ENSP00000216911	9606.ENSP00000414109	0	0	0	0	0.780	0	0	0.357	0.852
AURKA	CDCA5	9606.ENSP00000216911	9606.ENSP00000275517	0	0	0	0	0.672	0	0	0.604	0.864
AURKA	CENPE	9606.ENSP00000216911	9606.ENSP00000265148	0	0	0	0	0.643	0.128	0	0.613	0.869
AURKA	CDKN3	9606.ENSP00000216911	9606.ENSP00000335357	0	0	0	0	0.793	0.135	0	0.334	0.870
AURKA	KIF4A	9606.ENSP00000216911	9606.ENSP00000363524	0	0	0	0	0.692	0	0	0.642	0.885
AURKA	RRM2	9606.ENSP00000216911	9606.ENSP00000353770	0	0	0	0	0.574	0	0	0.757	0.892
AURKA	NUF2	9606.ENSP00000216911	9606.ENSP00000271452	0	0	0	0	0.674	0.292	0	0.574	0.893
AURKA	CENPF	9606.ENSP00000216911	9606.ENSP00000355922	0	0	0	0	0.679	0	0	0.708	0.902
AURKA	MELK	9606.ENSP00000216911	9606.ENSP00000298048	0	0	0.093	0.731	0.831	0.045	0	0.479	0.913
AURKA	AURKB	9606.ENSP00000216911	9606.ENSP00000313950	0	0	0.061	0.958	0.573	0.421	0.540	0.387	0.922
AURKA	KIF23	9606.ENSP00000216911	9606.ENSP00000260363	0	0	0	0	0.694	0.091	0	0.749	0.924
AURKA	BUB1B	9606.ENSP00000216911	9606.ENSP00000287598	0	0	0	0	0.723	0.089	0	0.722	0.924
AURKA	MAD2L1	9606.ENSP00000216911	9606.ENSP00000296509	0	0	0	0	0.647	0.100	0	0.796	0.929
AURKA	NDC80	9606.ENSP00000216911	9606.ENSP00000261597	0	0	0	0	0.720	0.474	0	0.584	0.933
AURKA	KIF20A	9606.ENSP00000216911	9606.ENSP00000378356	0	0	0	0	0.833	0.084	0	0.616	0.936
AURKA	CEP55	9606.ENSP00000216911	9606.ENSP00000360540	0	0	0	0	0.802	0.161	0	0.650	0.936
AURKA	BRCA1	9606.ENSP00000216911	9606.ENSP00000418960	0	0	0	0	0.298	0.292	0	0.892	0.942
AURKA	CCNA2	9606.ENSP00000216911	9606.ENSP00000481380	0	0	0	0	0.853	0	0	0.669	0.949
AURKA	CDK1	9606.ENSP00000216911	9606.ENSP00000378699	0	0	0.125	0.747	0.777	0.525	0	0.537	0.951
AURKA	CDCA8	9606.ENSP00000216911	9606.ENSP00000362146	0	0	0	0	0.728	0.086	0.540	0.633	0.952
AURKA	NCAPG	9606.ENSP00000216911	9606.ENSP00000251496	0	0	0	0	0.816	0.103	0	0.735	0.952
AURKA	CENPA	9606.ENSP00000216911	9606.ENSP00000336868	0	0	0	0	0.785	0.149	0	0.797	0.959
AURKA	TOP2A	9606.ENSP00000216911	9606.ENSP00000411532	0	0	0	0	0.826	0.071	0	0.791	0.963
AURKA	DLGAP5	9606.ENSP00000216911	9606.ENSP00000247191	0	0	0	0	0.843	0.226	0	0.746	0.966
AURKA	PTTG1	9606.ENSP00000216911	9606.ENSP00000377536	0	0	0	0	0.680	0.329	0.500	0.730	0.967
AURKA	HMMR	9606.ENSP00000216911	9606.ENSP00000377492	0	0	0	0	0.794	0.292	0	0.811	0.970
AURKA	BUB1	9606.ENSP00000216911	9606.ENSP00000302530	0	0	0	0	0.836	0.089	0	0.822	0.971
AURKA	KIF11	9606.ENSP00000216911	9606.ENSP00000260731	0	0	0	0	0.812	0.272	0	0.816	0.972
AURKA	KIF2C	9606.ENSP00000216911	9606.ENSP00000361298	0	0	0	0	0.799	0.323	0	0.833	0.975
AURKA	CCNB1	9606.ENSP00000216911	9606.ENSP00000256442	0	0	0	0	0.863	0.094	0	0.845	0.979
AURKA	UBE2C	9606.ENSP00000216911	9606.ENSP00000348838	0	0	0	0	0.835	0.300	0.400	0.828	0.986
AURKA	CCNB2	9606.ENSP00000216911	9606.ENSP00000288207	0	0	0	0	0.860	0.637	0	0.799	0.988
AURKA	BIRC5	9606.ENSP00000216911	9606.ENSP00000301633	0	0	0	0	0.824	0.492	0.540	0.865	0.993
AURKA	CDC20	9606.ENSP00000216911	9606.ENSP00000361540	0	0	0	0	0.902	0.513	0.500	0.817	0.995
AURKA	PLK1	9606.ENSP00000216911	9606.ENSP00000300093	0	0	0	0.741	0.902	0.690	0.500	0.840	0.997
AURKA	TPX2	9606.ENSP00000216911	9606.ENSP00000300403	0	0	0	0	0.846	0.988	0.900	0.995	0.999
AURKB	TRIP13	9606.ENSP00000313950	9606.ENSP00000166345	0	0	0	0	0.562	0.308	0	0.357	0.788
AURKB	CDC6	9606.ENSP00000313950	9606.ENSP00000209728	0	0	0	0	0.477	0.075	0	0.724	0.855
AURKB	CENPM	9606.ENSP00000313950	9606.ENSP00000215980	0	0	0	0	0.667	0	0	0.554	0.845
AURKB	POLE2	9606.ENSP00000313950	9606.ENSP00000216367	0	0	0	0	0.311	0	0	0.528	0.661
AURKB	MYBL2	9606.ENSP00000313950	9606.ENSP00000217026	0	0	0	0	0.523	0.051	0	0.400	0.704
AURKB	OIP5	9606.ENSP00000313950	9606.ENSP00000220514	0	0	0	0	0.538	0	0	0.295	0.660
AURKB	RAD51AP1	9606.ENSP00000313950	9606.ENSP00000228843	0	0	0	0	0.366	0	0	0.273	0.520
AURKB	FBXO5	9606.ENSP00000313950	9606.ENSP00000229758	0	0	0	0	0.295	0	0	0.370	0.536
AURKB	GMNN	9606.ENSP00000313950	9606.ENSP00000230056	0	0	0	0	0.269	0	0	0.289	0.458
AURKB	NCAPH	9606.ENSP00000313950	9606.ENSP00000240423	0	0	0	0	0.573	0.443	0	0.650	0.909
AURKB	MND1	9606.ENSP00000313950	9606.ENSP00000240488	0	0	0	0	0.447	0	0	0.112	0.488
AURKB	DLGAP5	9606.ENSP00000313950	9606.ENSP00000247191	0	0	0	0	0.737	0	0	0.818	0.950
AURKB	E2F8	9606.ENSP00000313950	9606.ENSP00000250024	0	0	0	0	0.506	0	0	0.312	0.646
AURKB	PIMREG	9606.ENSP00000313950	9606.ENSP00000250056	0	0	0	0	0.652	0	0	0.276	0.737
AURKB	NCAPG	9606.ENSP00000313950	9606.ENSP00000251496	0	0	0	0	0.711	0.075	0	0.700	0.913
AURKB	GINS2	9606.ENSP00000313950	9606.ENSP00000253462	0	0	0	0	0.515	0	0	0.246	0.619
AURKB	CCNB1	9606.ENSP00000313950	9606.ENSP00000256442	0	0	0	0	0.587	0.094	0.400	0.851	0.962
